unmittelbare Anstellung,Q506999,,Q-1770 Person,1773,1774,neu / weg / unverändert / andere Quali,Qualifikation 1,Qualifikation 2,Qualifikation 3,Qualifikation 4,,Ort,Titel,Adlesrang,Vorname1,Vorname2,Vorname3,Vorname4,Vorname5,Nachname
Cammer-Bediente,Q506875,,Q507387,Johann Georg Weber,Johann Georg Weber,unverändert,Ober-Cämmerier,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507450,Ferdinand Heinrich Bube,Ferdinand Heinrich Bube,unverändert,Cämmerier,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,,Georg Salomon Albrecht,Georg Salomon Albrecht,unverändert,Cammerdienter,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507397,,,weg,Cammerdienter,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,,,,weg,Cammerdienter,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q513407,Johann Andreas Müller,Johann Andreas Müller,unverändert,Cammerdienter,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,,Georg Christian Wenig,Georg Christian Wenig,unverändert,Cammer-Laquay,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,,Jacob Breuning,Jacob Breuning,unverändert,Reise-Cammer-Laquay,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,,Johann Christoph Schüchner,Johann Christoph Schüchner,unverändert,Cammer-Pursch,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q263461,,,weg,Cammer-Laquay,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507717,,,weg,Cammer-Laquay,Hof-Peruquier,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507667,,,weg,Cammerpursch,,,,,,,,,,,,,
Cammer- und Hof-Fourier,Q506874,,Q259518,Johann Heinrich Schneider,Johann Heinrich Schneider,unverändert,,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,Q23579,Hans Adam von Studnitz,Hans Adam von Studnitz,unverändert,Ober-Hof-Marschall,Wirklicher Geheimer Rath,Amtshauptmann zu Tenneberg und Reinhardsbrunn,,,,Seine Exellenz,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,Q507993,Christian Ludwig von Stangen,Christian Ludwig von Stangen,unverändert,Hausmarschall,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,,,,weg,Hof-Marschall,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,Q28057,Eberhard Sylpius von Frankenberg,Eberhard Sylpius von Frankenberg,unverändert,Hof-Marschall,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,,Carl Rudolph von Grone,Carl Rudolph von Grone,unverändert,Cammerherr,Reisemarschall,,,,,,,,,,,,
Schloß-Hauptmann zu Eisenberg,Q506817,,Q507051,Adam Ludwig von Ende,Adam Ludwig von Ende,unverändert,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507128,,,weg,Cammerjunker,Obrist Leutenant,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507989,,,weg,Cammerjunker,Major,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507847,,,weg,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507304,,,weg,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507971,,,weg,Hauptmann,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507857,,,weg,Cammerjunker,Capitain bei der Artillerie,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507845,Ernst Christian Anton von Wurmb,Ernst Christian Anton von Wurmb,andere Qualli,Cammerjunker,Major,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,Hannß Julius von Kirchbach,neu,Cammerjunker,Major,,,,,,,Hannß,Julius,,,,von Kirchbach
Hof-Cavaliers,Q506852,,Q513402,,,weg,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q76336,Carl Bernhard Heinrich von Wangenheim,Carl Bernhard Heinrich von Wangenheim,unverändert,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507715,Carl Levin Otto von Lehnte,Carl Levin Otto von Lehnte,unverändert,Cammerrath,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507227,Alexander von Witzleben,Alexander von Witzleben,andere Quali,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507809,Johann Wilhelm von Tümmel,Johann Wilhelm von Tümmel,andere Quali,Cammer-Rath,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507676,,,weg,Legations Rat,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507975,Ferdinand Ludwig von Haußen,Ferdinand Ludwig von Haußen,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Hans August von Zemen,Hans August von Zemen,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q99134,,,weg,Hofjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507708,Friedrich Carl von Bendeleben,Friedrich Carl von Bendeleben,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q28058,Christian Wilhelm Friedrich von Forstern,Christian Wilhelm Friedrich von Forstern,andere Qualli,Cammerjunker,Rittmeister bei der Garde,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507692,Friedrich Adam Julius von Wangenheim,Friedrich Adam Julius von Wangenheim,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Ludwig Ernst von Uetterodt,Ludwig Ernst von Uetterodt,andere Qualli,Cammerjunker,Leutnant bei der Garde zu Pferd,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Friedrich Emilius von Uechtritz,Friedrich Emilius von Uechtritz,unverändert,Cammerjunker,Regierungs-Rath,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,weg,Hofjunker,Jagd-Junker,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,neu,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Heinrich Ulrich von Bülow,Heinrich Ulrich von Bülow,unverändert,Hofrath,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Friedrich  August Ludwig von Burgsdorf,,weg,Hof-Junker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Carl Ludwig Alexander von Seebach,Carl Ludwig Alexander von Seebach,andere Qualli,Cammer-Junker,Regierungs-Rath,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,Friedrich Gottlob von Leutsch,neu,Cammer-Junker,Forstmeister,,,,,,,Friedrich,Gottlob,,,,von Leutsch
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q507109,Johann Wilhelm Pampo,Johann Wilhelm Pampo,unverändert,Hof-Cammer-Rath,,,,,,,,,,,,,
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q101891,Ernst Wilhelm Schieschmidt,Ernst Wilhelm Schieschmidt,unverändert,Hof-Commissions-Rath,,,,,,,,,,,,,
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q513378,Sebastian August Schönau,Sebastian August Schönau,unverändert,Secretarius,,,,,,,,,,,,,
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q507420,Johann Gottlieb Funke,Johann Gottlieb Funke,unverändert,Registrator,,,,,,,,,,,,,
,Q506866,,,,,,,,,,,,,,,,,,,
Aufwärter hierbey,Q506866,,Q98308,Johann Matthäus Schack,,weg,,,,,,,,,,,,,,
Aufwärter hierbey,Q506866,,,Ludwig Baum,Ludwig Baum,andere Qualli,Aufwärter,,,,,,,,,,,,,
Aufwärter hierbey,Q506866,,,,Johann Georg Adam Erbstößer,neu,Aufwärter,,,,,,,,Johann,Georg,Adam,,,Erbstößer
Aufwärter hierbey,Q506866,,Q513324,,,weg,,,,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,Q156493,,,weg,Rath,Pagenhofmeister,,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,,,Johann Wilhelm Dumpff,neu,Pagen Hofmeister,,,,,,,,Johann,Wilhelm,,,,Dumpff
Pagen-Hofmeister und Informatores,Q506808,,Q507559,Christian David Friedrich Weischner,Christian David Friedrich Weischner,unverändert,Hauptmann,Hof-Fechtmeister,Invormator,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,Q507590,Piere Jean Antoine Paffavy,Piere Jean Antoine Paffavy,unverändert,Secretaire,Französischer Sprachmeister,Invormator,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,,Georg Christian Winterstein,Georg Christian Winterstein,unverändert,Invormator,,,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,Q507352,,,weg,Secretar,Pagen-Invormator,,,,,,,,,,,,
Pages,Q506809,,Q507033,,,weg,Jagt-Page,,,,,,,,,,,,,
,,,,Friedrich Ludwig Constantin von Wangenheim,Friedrich Ludwig Constantin von Wangenheim,unverändert,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,Q507738,,,weg,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
,,,#N/A,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,Q28064,,,weg,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,Q507371,,,weg,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,Q496931,,,weg,,,,,,,Freiherr,,,,,,,
Pages,Q506809,,Q507749,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,Q507838,Carl Wilhelm Friedrich von Etzdorf,Carl Wilhelm Friedrich von Etzdorf,unverändert,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,Q507699,Friedrich Wilhelm Adolph von Wangenheim,,weg,,,,,,,,,,,,,,
Pages,Q506809,,Q507990,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,Carl Casimir von Boden,Carl Casimir von Boden,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,Doroteheus Friedrich Ernst Constantin Jarislow von Prittwitz,Doroteheus Friedrich Ernst Constantin Jarislow von Prittwitz,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Ernst Ludwig August von Taubenheim,Ernst Ludwig August von Taubenheim,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Hanß August von Pleßen,Hanß August von Pleßen,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Heinrich von Bünau,Heinrich von Bünau,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Agust Friedrich Gottfried Jarislow von Pritwitz,Agust Friedrich Gottfried Jarislow von Pritwitz,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,August Levin Christoph von Lutzow,,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Ernst August von Kessel,Ernst August von Kessel,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,August Gotthilf von Tümpling,August Gotthilf von Tümpling,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Carl Hieronimus von Bose,Carl Hieronimus von Bose,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Georg Carl von Einsiedel,Georg Carl von Einsiedel,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,Johann Christian Wilhelm Schack,Johann Christian Wilhelm Schack,unverändert,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,Johann Bernhard Gerhard,Johann Bernhard Gerhard,unverändert,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,,,unverändert,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,,,unverändert,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,,,weg,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,,,weg,,,,,,,,,,,,,,
Sous-Directeur des Plaifirs,Q506818,,Q507053,Charles Hubert Mereau,Charles Hubert Mereau,unverändert,,,,,,,,,,,,,,
Fourirs,Q506896,,Q259518,Johann Heinrich Schneider,Johann Heinrich Schneider,unverändert,Cammer und Hof-Fourier,,,,,,,,,,,,,
Fourirs,Q506896,,Q507452,Johann Gottfried Buch,Johann Gottfried Buch,unverändert,Hof-Fourier zu Altenburg,,,,,,,,,,,,,
Fourirs,Q506896,,,Carl Christian Persch,Carl Christian Persch,neu,Hof-Fourier ,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q98357,Johann Wilhelm Starkloff,Johann Wilhelm Starkloff,unverändert,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q507934,Jeremias Brand,Jeremias Brand,unverändert,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q259518,Johann Heinrich Schneider,Johann Heinrich Schneider,unverändert,Pauker,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q507616,Christian Wilhelm Hien,Christian Wilhelm Hien,unverändert,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q161182,,,weg,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q507515,Johann Zacharias Steinbrück,Johann Zacharias Steinbrück,unverändert,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,,Johann Conrad Ragel,Johann Conrad Ragel,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507186,Cristoph Blüdong,Cristoph Blüdong,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507484,,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507924,Johann Andreas Ranf Heyduck,Johann Andreas Ranf Heyduck,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507464,,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,Q507549,Johann Augustin Töpfer,Johann Augustin Töpfer,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507601,,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,Q507546,Johann Georg Habermann,Johann Georg Habermann,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507612,Ludwig Wilhelm Heyn,Ludwig Wilhelm Heyn,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507769,Anton Baum,Anton Baum,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,Q507145,Johann Caspar Drüschler,Johann Caspar Drüschler,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507461,Anton Adrian Zintzerling,Anton Adrian Zintzerling,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Christoph Lämmerhirt,Johann Christoph Lämmerhirt,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507460,,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,Q507372,Johann Martin Beisker,Johann Martin Beisker,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507525,Johann Michael Schneegaß,Johann Michael Schneegaß,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507955,Johann Justin Reineck,Johann Justin Reineck,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507370,,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,Q507920,Johann Gottlieb Ramm,Johann Gottlieb Ramm,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Jacob Heinrich Irrgang,Jacob Heinrich Irrgang,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507532,,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q157050,Johann Christoph Ludwig,Johann Christoph Ludwig,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507602,"Johann Christoph Fink , Heyduck","Johann Christoph Fink , Heyduck",unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507331,Johann August Dorßbach,Johann August Dorßbach,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Salomon Lotz,Johann Salomon Lotz,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507504,Ernst Heinrich Martini,Ernst Heinrich Martini,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q513395,"Johann Christian Koch, Heyduck","Johann Christian Koch, Heyduck",unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507346,Johann Gottlieb Merkel,Johann Gottlieb Merkel,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507489,Johann Daniel Zergiebel,Johann Daniel Zergiebel,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Wilhelm Beyersdorf,Johann Wilhelm Beyersdorf,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Wilhelm Schildbach,,weg,Büchsenspanner,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Heinrich Hofmann,Johann Heinrich Hofmann,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,"Johann Ernst  Couther, Heyduck","Johann Ernst  Couther, Heyduck",unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Carl Schmidt,Carl Schmidt,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Adam Breuning,Johann Adam Breuning,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Ernst Carl Töpfer,Ernst Carl Töpfer,andere Qualli,Laufer,,,,,,,,,,,,,
Laquais,Q506930,,,,Elias Ferdinand Schierschmidt,neu,Büchsenspanner,,,,,,,,Elias,Ferdinand,,,,Schierschmidt
Laquais,Q506930,,,Carl Friese,Carl Friese,unverändert,Laquay-Jung,,,,,,,,,,,,,
Laquais,Q506930,,Q507615,,,weg,Laquay-Jung,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507178,Johann Philipp Hesse,Johann Philipp Hesse,unverändert,Küchenmeister,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507400,Johann Christoph Freißlich,Johann Christoph Freißlich,unverändert,Küchenschreiber,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q98206,,,weg,Reise Küchenschreiber,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507618,,,weg,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,Ernst Wilhelm Specht,neu,Reise Küchenschreiber,,,,,,,,Ernst,Wilhelm,,,,Specht
Hof-Küche,Q506924,,Q507492,,,weg,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507550,Johann Balthasar Habermann,Johann Balthasar Habermann,unverändert,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507675,,,weg,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q14453,Johann Heinrich Schmidt,Johann Heinrich Schmidt,unverändert,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507529,Johann August Ritter,Johann August Ritter,unverändert,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507737,Johann Jacob Möller,Johann Jacob Möller,unverändert,Mundkoch,Bratenkoch,,,,,,,,,,,,
Hof-Küche,Q506924,,,,Jean Jacques Roussenau,neu,Mundkoch,,,,,,,,Jean,Jacques,,,,Roussenau
Hof-Küche,Q506924,,,,Josias Friedrich Michaelis,neu,Holzverwalter,,,,,,,,Josias,Friedrich,,,,Michaelis
Hof-Küche,Q506924,,Q507898,Johann Christoph Heinz ,Johann Christoph Heinz ,unverändert,Hofmetzger,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507936,Johann Melichor Albrecht,Johann Melichor Albrecht,unverändert,Fischer bei der Hofstade,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q513419,Johann Köhler,Johann Köhler,unverändert,Hoffischer zu Altenburg,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,Reise Küchenschreiber,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Balthasar Habermann,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Christian Friedrich Fliedner,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Johann Benjamin Ortmann,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Johann Ludwig Drüschler,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Johann Heinrich Hey,Johann Heinrich Hey,unverändert,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Johann Heinrich Breuning,Johann Heinrich Breuning,unverändert,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Johann Carl Harring,Johann Carl Harring,unverändert,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,Christian Friedrich Rehrlein,neu,Küchen-Junge,,,,,,,,Christian,Friedrich,,,,Rehrlein
Hof-Küche,Q506924,,,,Samuel la Rochet,neu,Küchen-Junge,,,,,,,,Samuel,,,,,la Rochet
Hof-Küche,Q506924,,Q250713,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507939,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507902,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507914,Conrad Thomas,Conrad Thomas,unverändert,Küchenknecht,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507542,,,weg,Holzverwalter,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507421,Johann Sebastian John,Johann Sebastian John,unverändert,Hühnerstopfer,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Michael Herting,Michael Herting,unverändert,Bratenwender,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,Anna Dorothea Flatung,neu,Küchenfrau,,,,,,,,Anna,Dorothea,,,,Flatung
Hof-Küche,Q506924,,Q263697,,,weg,Bratenwender,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507956,Barbara Flatung,,unverändert,Küchenfrau,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,Q507169,Louis Adam Henry la Rochert,Louis Adam Henry la Rochert,unverändert,Hofconditor,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,Q507447,Johann Wilhem Hoch,Johann Wilhem Hoch,unverändert,Hofconditor zu Altenburg,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,Q507807,Johann Anton Meyer,Johann Anton Meyer,unverändert,Hofconditor zu Altenburg,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,,,,weg,Hofconditor zu Altenburg,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,,Friedrich Ernst Fulda,,unverändert,Conditors-Pursche,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,,Johann Christoph Fuchs,Johann Christoph Fuchs,unverändert,Conditors-Pursche,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,Q507425,,,weg,Conditors-Pursche,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,Q507954,,,weg,Conditors-Pursche,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,,Wilhelm Otto,Wilhelm Otto,unverändert,Conditors-Pursche,,,,,,,,,,,,,
Hof- Conditorei,Q506914,,,,Ernst August Gebhardt,neu,Conditors-Pursche,,,,,,,,Ernst,August,,,,Gebhardt
Hof- Conditorei,Q506914,,,Barbara Wahl,Barbara Wahl,unverändert,Conditoren-Magd,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q389109,Johann Friedrich Hermann,Johann Friedrich Hermann,unverändert,Reisekellerschreiber,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,,Johann Christoph Heiner,Johann Christoph Heiner,unverändert,Reise-Mundschenk,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q260541,,,weg,Mundschenk,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,#N/A,,,weg,,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q507897,Johann Adam Stichling,Johann Adam Stichling,unverändert,Hofkellner,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q507932,Johann Philipp Brack,Johann Philipp Brack,unverändert,Hofbeckerei-Gehilfe,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q507553,Johann Hermann Habich,Johann Hermann Habich,unverändert,Hofbeckerei-Gehilfe,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q192655,Johann Friedrich Ortlepp,Johann Friedrich Ortlepp,unverändert,Hof-Braumeister,Mälzer,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q507610,Johann Samuel Penzing,Johann Samuel Penzing,unverändert,Hof - Bötger zu Altenburg,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q507673,Melichor Christoph Wittstein,Melichor Christoph Wittstein,unverändert,Hof-Müller,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q468919,Heinrich Beck Beck,,weg,Kellerknecht,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q507555,Johann Caspar Körber,Johann Caspar Körber,unverändert,Kellerknecht,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,,,Johann Matthäus Schack,neu,Kellerknecht,,,,,,,,Johann,Matthäus,,,,Schack
Hof- Kellerei,Q506915,,Q264882,Johann Georg Schneider,Johann Georg Schneider,unverändert,Kellerknecht zu Altenburg,,,,,,,,,,,,,
Hof- Kellerei,Q506915,,Q507572,Johann Heinrich Kaufmann,Johann Heinrich Kaufmann,unverändert,Einheizer,,,,,,,,,,,,,
Silber-Kammer,Q506932,,Q507188,,,weg,Tafeldecker,,,,,,,,,,,,,
Silber-Kammer,Q506932,,Q78666,Wolfgang Egydius Gorkhardt,Wolfgang Egydius Gorkhardt,unverändert,Silberdiener,,,,,,,,,,,,,
Silber-Kammer,Q506932,,Q98139,Johann Christian Müller,Johann Christian Müller,unverändert,Reise Silberdiener,,,,,,,,,,,,,
Silber-Kammer,Q506932,,Q507724,Johann George Frey,Johann George Frey,unverändert,Hofzinngieser,,,,,,,,,,,,,
Silber-Kammer,Q506932,,,Georg Ludwig Schönau,Georg Ludwig Schönau,unverändert,Hofzinngieser,,,,,,,,,,,,,
Silber-Kammer,Q506932,,Q77900,Johann Georg Christian Blödner,Johann Georg Christian Blödner,unverändert,Hofseifensieder,,,,,,,,,,,,,
Silber-Kammer,Q506932,,,Elisabetha Sophia Ried,Elisabetha Sophia Ried,unverändert,Silberscheuerin,,,,,,,,,,,,,
